Date,AMZN,ARCH,BA,BAX,CELH,CL,FMS,GD,GSK,IAU,LMT,LVMUY,MDR,MINT,MRK,MU,NGG,NLY,NOC,PANW,PXD,RTN,SHY,SNAP,TLT,TSLA,UUP,VIXY,VZ,WDC,XOM,Portfolio Value
2019-01-03,-0.025241532554105328,-0.03876989350245297,-0.039871098192847065,-0.012503859215807323,-0.01449275362318847,-0.004672897196261738,-0.04525593008739082,-0.02472831391943775,-0.0013713658804169748,0.008943089430894169,-0.025110725977277037,-0.040356394129978934,0.019553072625698276,0.0003039821663795017,-0.02051558914833318,-0.05343511450381677,0.004912430585219951,0.012114537444933848,-0.026168761810861807,-0.019158342885213786,0.0032197678771994642,-0.02826645582130871,0.0020698892000488023,-0.01899827288428324,0.011357942208117588,-0.031471688378692075,-0.005460218408736339,0.0469834490122798,0.0035348837209301376,-0.06823085221143466,-0.01533834586466154,-0.0047000592847495914
2019-01-04,0.05006398805556311,0.0318685422631646,0.05202369200394852,0.03126465530717515,-0.00588235294117645,0.009389671361502483,0.08728342595619476,0.02869153266164015,0.021148036253776592,-0.007252215954875241,0.026982183067988608,0.03276897870016371,0.049315068493150704,0.0,0.03017775940471301,0.05483870967741944,0.016153028692879934,0.0010881392818280489,0.03324193208183912,0.026099053978853703,0.03381101656963725,0.026376457824789812,-0.0021871202916159405,0.04753521126760574,-0.011560693641618491,0.05769742975096537,-0.0015686274509804088,-0.08031616522182561,0.002410085279940688,0.0422575976845152,0.03695784972510685,0.008514462890136576
2019-01-07,0.03435339820615835,-0.01942333212691516,0.0031591129461077117,-0.004850689707442735,0.07988165680473358,0.006029285099052428,-0.0054119061936259705,0.00557825776739973,0.00484131253362019,0.0024350649350650677,0.011463302046468726,0.00705094306363474,0.06266318537859017,-0.00010129659643454136,-0.011102193686463369,0.039755351681957096,-0.00020916126333414553,0.0021739130434783593,0.007798146409178086,0.01605293128694618,0.021731282939860153,0.010570126180881267,-0.0006088650754993985,0.043697478991596705,-0.0029239766081871066,0.05436116969372651,-0.0043205027494107595,-0.02107014139173824,0.006473090438320561,0.035545681755068115,0.005154639175257492,0.001797161114957202
2019-01-08,0.016612355861578054,0.0033218503937006982,0.03785233225243201,-0.00274181264280271,0.03561643835616457,0.011130136986301498,-0.0063482466747278865,6.450364445576007e-05,0.0064239828693790635,-0.0024291497975709175,0.006655510762911598,0.027656222650096263,0.0012285012285011554,0.00010130685847453691,0.007439469768700135,-0.00764705882352934,0.010669456066945582,-0.02386117136659438,0.004537352130935091,0.016439818521484018,-0.0008479366873939131,0.011897757730273906,-0.0006092360180334211,0.03059581320450877,-0.0026811897779639438,0.0011643181275378112,0.0031558185404338968,-0.02095723591050691,0.02921719955898583,-0.0096540627514079,0.0073260073260073,0.004479949021461316
2019-01-09,0.0017143753999204758,0.03163703249540162,0.009703779366700749,0.017107071941347307,-0.007936507936507908,0.012362404741744326,0.03772436872528151,0.014125386996904021,0.003457446808510678,0.005681818181818343,0.002493482942309777,0.017714188383580298,0.01104294478527601,0.000303889789303069,-0.007653061224489832,0.05038529934795477,0.0051749120264954485,0.004444444444444473,0.004718502984352169,0.014073412802604768,0.025388967468175316,0.0045868596162543795,0.0004876859302609393,-0.018750000000000044,-0.0015122238091237472,0.00948263008796757,-0.009437672040896516,-0.023141452126120732,-0.01267630780217821,0.04413755754129434,0.005236363636363706,0.002916982868100604
2019-01-10,-0.001928384616311729,0.006656365149174004,0.02552887619387678,0.002853281273464292,0.058666666666666645,0.008531281365005139,-0.010847258868367016,0.009476562996883597,0.004240657301882056,-0.005649717514124353,0.025739589221782655,-0.010543933054393384,0.027912621359223344,0.00020253164556960357,-0.012312271681775178,0.013261851015801351,0.014621087314662384,-0.00774336283185828,0.021876128928671745,0.014965563668375426,-0.003862335333471245,0.01041800643086832,0.00012186205215702905,-0.009554140127388533,-0.006478754732856529,0.019023424807255163,0.005954743946010144,-0.010364228605271086,0.009764918625678298,0.0005186721991699006,-0.00506439010273485,0.0019463289187453547
2019-01-11,-0.009455265604811025,-0.00047231078049336794,0.0008123712536629579,-0.007487271638215054,-0.02267002518891703,0.004478354619339875,-0.0023710729104921002,0.008505544354838523,0.0005278437582474371,0.0016233766233766378,0.0008082886325224692,-0.0118403247631933,0.007083825265643329,0.00030373595221222516,0.005616438356164322,0.002784739626845001,0.004059265272985391,0.01783723522853964,-0.0062455809568701115,-0.00015306122448977,-0.02070207020702075,-0.002545824847250522,0.0006092360180334211,0.009646302250803762,0.00389566395663965,0.006638258399281005,0.0007892659826362891,-0.03261520047875521,0.007163323782234832,0.005702436495593544,-0.0046538685282140335,0.0002811222174068373
2019-01-14,-0.01423294484810056,-0.0053160070880095,-0.007189447746050126,-0.0102595051297526,-0.07216494845360799,-0.0079260237780715,-0.005347593582887722,0.0043730867745361834,-0.019519915589554127,0.002431118314424552,-0.0007709251101321035,-0.023793221499486594,0.009378663540445586,0.0002024291497975117,-0.020433183489987794,-0.03721188558733668,-0.01940570042449974,0.009857612267250904,0.01525752006008152,-0.005306934734908397,0.004595588235294157,0.008422664624808451,0.0,0.004777070063694211,-0.0037118272313143574,-0.03703277083453327,0.0,0.004021033096195392,0.0001778093883357812,-0.04922680412371139,-0.0011689070718877703,-0.0039939278275886725
2019-01-15,0.03546230854372645,-0.05688836104513073,0.005372733378106176,0.02149390243902438,0.011111111111111072,0.00998668442077233,0.005675029868578374,-0.008397089009143599,0.011299435028248483,-0.0016168148746966704,-0.005474117344501983,-0.0036822724881641067,0.015098722415795685,0.00010119409026532189,0.015435961618689875,-0.01961349870204787,0.013193156050298915,0.00433839479392617,-0.003932256180650184,0.026881444621145834,0.0009852910127383652,-0.002341179448240971,0.000243546030199715,0.03645007923930277,-0.003640982218458988,0.02999401913875599,0.0035488958990534947,-0.044978434996919336,0.0012444444444443814,-0.010029818378964439,0.0004388531304855281,0.001667948412403586
2019-01-16,0.005505923944200353,0.00742979473617944,-0.0005227846998345775,0.010595433517385455,-0.005494505494505475,-0.0014831905075807228,0.008316008316008539,0.002822732404967887,-0.016493748337323755,0.0032388663967610754,-0.013077207240487443,-0.012671594508975481,-0.022883295194508046,0.00030355155317218774,0.001506436592714433,-0.012062371285672446,0.006917599186164969,0.009719222462202914,-0.012351469668542836,0.005645201578658332,0.0035857414047670844,-0.0046933468637024855,-0.00024348672997320797,-0.13761467889908252,0.001019801138777865,0.004703423046772848,0.0011787819253439302,0.01806451612903226,-0.017578125,0.003833515881708438,-0.000292440415265216,-0.0009035885275719968
