Date,AMZN,ARCH,BA,BAX,CELH,CL,FMS,GD,GSK,IAU,LMT,LVMUY,MDR,MINT,MRK,MU,NGG,NLY,NOC,PANW,PXD,RTN,SHY,SNAP,TLT,TSLA,UUP,VIXY,VZ,WDC,XOM,Portfolio Value
2019-01-22,13057.360352,24580.523401,24927.767340000002,20011.304448,8653.86,13150.620426000001,12225.5,1495.916568,42478.696106,83246.40000000001,1387.9510500000001,9126.079684,1458.5600000000002,148428.967442,42705.812331,1354.79996,11824.080228,4168.927233,20299.127386999997,28623.0,1257.080247,13843.103909999998,207024.88725000003,593.0,50822.324499999995,1195.680052,12626.639506,4986.000300000001,42137.392275,1337.2617599999999,17917.359264,866945.9830199999
2019-01-23,13120.16016,24697.629732999998,24977.21891,20005.556256,8229.42,13280.549574,12281.500000000002,1510.140285,42587.695724,83178.72,1407.4108899999999,9243.0,1460.28,148458.299185,42486.171273,1369.6000800000002,11956.319772,4193.33105,20720.860237,29006.520141,1234.0903950000002,13969.0955,206975.36115,599.0,50801.212625,1150.359984,12597.0,4937.9997,42706.712349,1339.3979279999999,17770.312476,868250.9253770001
2019-01-24,13239.440432,24426.287592,24953.536650000002,20094.611616,8842.5,13248.600213,12155.499999999998,1528.1214750000001,41824.670748000004,82975.68,1416.048585,9243.0,1525.6399999999999,148546.295891,41207.756373,1463.6000000000001,12072.600228,4197.3978640000005,20689.421598999998,29676.270140999997,1242.0829439999998,14063.802244999999,207148.70997000003,617.0,51134.764525,1166.04004,12671.099999999999,4779.00015,42196.541228999995,1429.1184599999997,17795.235276,867570.374246
2019-01-25,13364.559568,24840.439785000002,25366.564019999998,20203.776,8653.86,13171.92,12610.499649999998,1531.699722,41879.173322,84261.59999999999,1424.9345400000002,9396.260158000001,1570.3600000000001,148560.956593,41083.854966,1558.3999599999997,11915.279543999999,4193.33105,20920.990244000004,29570.520140999997,1259.3253060000002,14172.882319999999,207000.11424,640.0,50889.87867499999,1188.160036,12567.360494,4595.99985,41701.15622700001,1536.6405599999998,17874.990756,869505.4877270001
2019-01-28,13103.12012,24623.368195999996,25280.894800000002,20157.811488,8606.699999999999,13363.620426000001,12600.0,1540.3771349999997,41900.972581999995,84464.64,1429.0548700000002,9348.859684,1572.0800000000002,148590.28833600003,41066.962335000004,1523.20008,11947.200456,4201.465097,21032.941929999997,29273.010141000002,1254.655701,14260.82264,207024.88725000003,634.0,50839.21145,1185.52002,12577.239506,4792.50015,40717.77778800001,1566.54738,17755.358291999997,868235.0878530003
2019-01-29,12751.04004,24463.421661,25416.01566,20180.792736,8677.44,13565.969787,12533.50035,1574.4605669999999,42206.18766,85073.76,1449.8053000000002,9796.0,1511.8799999999999,148604.959377,41241.55014,1495.5999599999998,12156.960000000001,4229.935728,21479.978058,29154.570564,1259.0559990000002,14478.983979999999,207123.91952999998,643.0,51096.7657,1189.839964,12582.179505999999,4774.5,39394.282032,1514.922516,17822.651616,869443.9284310001
2019-01-30,13363.440432,24743.327308,27004.73447,20603.080800000003,8936.82,13621.350213,12775.0,1528.9264979999998,42195.281394,85479.84000000001,1447.919005,10107.260158000001,1573.8,148678.27322600002,41320.393191,1529.6000800000002,12307.439999999999,4242.137846,21532.887376,30013.260141,1270.820295,14498.433765000002,207396.30062999998,657.0,51058.7639,1235.079956,12517.96,4561.5,39926.637558,1560.49488,18017.053992,875704.817114
2019-01-31,13749.83984,25171.758038,26858.46891,20824.279488,9644.22,13776.840000000002,12859.0007,1531.25244,42729.400868000004,85547.52,1438.08975,10151.5,1517.04,148707.61678500002,41917.362543,1528.80004,12423.720456000001,4246.204659999999,21128.790144000002,30289.620986999995,1278.0946169999997,13931.889895000002,207569.63202000002,668.0,51497.87177499999,1228.079956,12542.659506,4372.5,40710.383235,1601.794692,18263.793744,879706.025089
2019-02-01,13009.83984,25197.466637,26984.534290000003,20720.860704,9432.0,13855.650639000001,12767.999999999998,1512.1083509999999,42729.400868000004,85412.15999999999,1442.507935,10281.06,1608.2,148766.41615499998,43054.979436,1583.99992,12489.839772,4229.935728,20930.192283,31058.070564,1284.2909099999997,14033.360430000002,207326.52336000002,691.0,51186.842325000005,1248.839964,12542.659506,4329.00015,40333.298382,1673.357436,18921.767760000002,880638.1633449999
2019-02-04,13066.480472,25143.196372000002,27651.08731,20847.260735999997,9738.539999999999,13885.470426000002,12799.5,1562.0259689999998,42663.997558,85006.08,1483.16498,10251.039526,1623.6799999999998,148795.81584,43291.517661,1578.80004,12451.080228,4229.935728,21372.62974,31042.560564000003,1298.3005349999999,14768.175399999998,207326.52336000002,693.0,50958.324075,1251.56006,12577.239506,4192.50015,39956.213529,1703.6202240000002,18647.611667999998,881856.931657
2019-02-05,13270.480472,25208.892107,28569.07473,20697.88176,9785.7,13789.619574,13282.50035,1540.645479,43001.909314000004,85209.12,1486.5902700000001,10453.280632,1632.28,148854.627026,43449.208299000005,1574.79996,12528.600228,4246.204659999999,21351.925133,30869.129013000005,1289.49966,14880.63805,207326.52336000002,704.0,51191.073625000005,1285.400024,12611.820494000001,4162.5,40030.151589,1687.95468,18839.520504,884811.5509929999
2019-02-06,13122.08008,24957.543821,28633.84734,20617.444224,9644.22,13915.290426000001,13170.50035,1545.476166,44342.65339,84667.68,1488.4271250000002,10295.280632,1601.3200000000002,148869.33351499998,43584.370326000004,1660.8000000000002,12469.319772,4225.868914,21501.448738,31097.550422999997,1273.3347959999999,14803.69112,207425.76479999998,859.0,51216.462275,1268.8800039999999,12661.219506,4132.49985,39771.369872999996,1708.9606800000001,18757.275263999996,885288.91341
2019-02-07,12914.95996,24540.536265,28361.90091,20427.846623999998,9196.199999999999,13855.650639000001,13146.00035,1552.901274,44222.748612,84938.40000000001,1489.91638,10159.400474,1539.3999999999999,148898.7332,43263.356472,1575.20004,12544.560000000001,4242.137846,21357.292264,30942.449577000003,1228.432707,14889.094445,207574.56969,857.0,51555.001125,1230.04004,12690.860494,4276.5,39608.704647,1632.76956,18612.720252,883325.2838470001
2019-02-08,12705.759768,23318.079855,28343.70028,20539.880928000002,9007.56,13991.970426000002,13023.499649999998,1539.750915,44789.570294,85209.12,1496.7173750000002,10228.919684,1534.24,148913.438212,43657.581366,1543.20008,12489.839772,4238.070613,21517.549899999998,31671.419295000003,1218.7339740000002,14875.565505,207649.00077,910.0,51775.04657499999,1223.199952,12705.679505999999,4225.5,39889.670022000006,1663.032348,18642.960756,884538.2578210001
2019-02-11,12728.0,23081.014698000003,28276.50084,20605.954752,8535.960000000001,14013.270213000002,12918.499999999998,1529.105301,43852.137965999995,84803.04,1489.4697549999999,10241.56,1572.0800000000002,148972.261214,43201.405484999996,1543.20008,12430.560000000001,4258.406778,21582.727781999998,31564.260141,1236.155823,15037.07273,207574.56969,899.0,51571.93014999999,1251.359984,12755.08,4177.5,39963.605094000006,1635.2618040000002,18673.199496,881974.149776
2019-02-12,13104.08008,23435.186187000003,28750.400069999996,20821.40784,8370.9,14062.259361,13219.500000000002,1545.476166,44179.148986,85006.08,1509.67407,10560.719368,1599.6000000000001,148957.554725,44220.756950999996,1616.00008,12426.0,4250.271893,21782.857788999998,31647.449577000003,1269.7426799999998,15315.26957,207549.77925,880.0000000000001,51440.742425,1247.239992,12710.62,4102.5,40237.175916,1682.6142599999998,19000.800504,886501.80774
2019-02-13,13120.0,23777.92991,28740.59909,20875.987872,8253.0,14045.220426000002,13345.50035,1551.917178,44004.741634,84667.68,1511.2130750000001,10470.659526000001,1173.04,148942.860052,44502.349563,1667.2,12403.200456,4221.801262,21723.049271,31324.560564000003,1310.693391,15300.0493,207400.93701,907.0,51246.08265,1232.680052,12779.780494,4089.0000000000005,40281.540992999995,1697.9236919999998,19215.0,885783.1978109999
2019-02-14,12981.200192,25528.78489,28687.40049,20809.91808,8087.9400000000005,13940.849360999999,13317.49965,1539.572112,44538.861108,85141.44,1494.2353799999999,10366.380158,1224.64,148986.978042,44457.295176,1689.1999999999998,12394.080228,4172.994466,21516.017754,31747.560564000003,1284.919605,15316.11651,207673.81113000002,919.0,51538.075500000006,1215.079956,12764.96,4162.5,39948.818975999995,1708.248636,19220.039244,888374.417208
2019-02-15,12863.599608,25240.309136,29257.900069999996,21094.314624,8300.16,14160.240639,13576.500350000002,1567.661823,44953.074698000004,85682.88,1525.1625049999998,10475.400474,1243.5600000000002,148986.978042,44947.260288,1679.6000800000002,12382.680228,4144.523416,22005.226782,31974.570564,1305.30528,15610.380475,207574.56969,911.9999999999999,51618.476149999995,1231.52002,12740.260494,4021.4998499999997,40784.321295,1696.499604,19582.919748,893139.3559330002
2019-02-19,13020.639648,25663.027131,29138.2007,21105.806399999998,8559.539999999999,14211.360213,13433.00035,1563.546753,45007.577272,86901.12,1514.9858100000001,10666.580316,1265.92,149016.37772699998,44626.24643400001,1678.3999599999997,12567.359772,4140.456602,22033.598895000003,32415.899154,1307.191086,15611.224864999998,207723.41442,927.9999999999999,51749.6609,1222.56006,12690.860494,4030.5001500000003,40991.34861,1708.9606800000001,19713.960756,896207.3251580001
2019-02-20,12976.799808,25971.498749,29508.49916,21295.404,8418.06,14166.630426,13975.5,1560.5945909999998,45083.878,86833.44,1525.01358,10636.56,1329.5600000000002,149060.482424,44733.251241,1688.3999599999997,12663.120228000002,4111.985552,22100.308846,31956.239859,1268.7548669999999,15836.997020000003,207698.62149,924.0,51601.547125000005,1210.239992,12700.739506,3874.4999999999995,41227.948908,1725.338304,19789.559748,897453.473384
2019-02-21,12955.519528,26194.281064,29230.59909,21266.676864,8253.0,14207.099360999999,13947.4993,1535.3675099999998,44837.241106,85750.56,1511.65985,10608.119842,1305.48,149089.89392499998,44958.524877,1661.19996,12754.319772,4087.5825729999997,22045.099076,31891.379013000005,1222.685208,15675.49107,207624.17298,939.0,51140.292925,1164.920044,12710.62,3913.5,41516.309583,1680.12198,19610.64,895288.8565010001
2019-02-22,13052.480472,25951.505180999997,29683.49916,21453.402815999998,8441.64,14249.700426,13929.99965,1543.5081,44848.298894,86156.64,1524.6661399999998,10725.039526,1331.28,149104.598937,45487.90726199999,1702.8,12815.879771999998,4124.18767,22230.669307,32444.100846,1276.388307,15779.49724,207773.03514000002,971.0000000000001,51444.973724999996,1178.839964,12705.679505999999,3769.4998499999997,42085.632645,1762.0098119999998,19761.839495999997,899310.1998440002
2019-02-25,13064.0,25980.066847000002,29880.89965,21485.003903999997,8559.539999999999,14168.759361,13940.5007,1548.8756099999998,44781.942212,86088.96,1518.9076249999998,10823.0,1376.0,149119.29361,45268.270173,1710.0,12781.680228,4103.851086000001,22102.849076,32977.080705,1283.572539,15749.0567,207748.22478,1011.9999999999999,51292.635024999996,1195.079956,12695.800494000001,3840.0,41982.118614,1828.5879240000002,19782.0,899688.5568189998
2019-02-26,13091.200192,26257.11914,29873.899229999995,21519.476928000004,8653.86,14162.369574,13642.999999999998,1520.785764,44793.0,86156.64,1518.4608449999998,10911.479683999998,1480.9199999999998,149148.70511100002,45471.014631000005,1718.3999599999997,12977.759544,4103.851086000001,22064.349076,33212.55042299999,1282.0458509999999,15663.652015000001,207847.4463,1008.0,51546.535124999995,1191.43994,12646.400000000001,3874.4999999999995,41878.60757100001,1814.7027240000002,19822.321008,900854.4917219998
2019-02-27,13128.719728,26719.824270999998,30480.800139999996,21565.439136,8771.76,14030.310639,13579.99965,1514.881575,44748.758894,85615.2,1526.89987,10848.280632,1523.9199999999998,149178.104796,45403.436169,1652.8,12939.0,4095.717039,22081.289153,35938.080705,1271.359314,15673.799739999999,207797.80565999998,981.0,50962.562175,1258.95996,12656.280494,3880.5001500000003,41937.759513000005,1728.186624,20026.440252,903517.8762789998
2019-02-28,13118.639648,26608.433257,30797.19937,21522.240864,8394.48,14030.310639,13678.0007,1522.7539649999999,44638.16110600001,85141.44,1547.0500200000001,10840.380158,1458.5600000000002,149178.104796,45780.763896,1635.20004,12882.0,4120.120018,22326.919307,34724.070564,1265.791302,15770.196455,207748.22478,980.0000000000001,50789.05975,1279.52002,12666.159506,3873.0,42085.632645,1790.848404,19915.559748,902108.8209580001
2019-03-01,13373.83984,26745.530574,30843.39965,21841.918848,8512.38,14058.0,13691.99965,1514.3448959999998,44671.33889399999,83652.48,1547.3500049999998,11042.619842,1566.9199999999998,149237.038573,45983.508921,1663.20008,12877.439999999999,4091.649806,22099.0,34611.27014099999,1297.312731,15743.982880000001,207609.05121000003,980.0000000000001,50319.62132500001,1179.160036,12715.56,3700.5000000000005,42115.208616,1839.2689799999998,20160.0,901284.895498
2019-03-04,13569.360352000002,26025.160000000003,30288.300139999996,21735.360288,8253.0,14064.389787,13324.5,1491.711957,44549.678894,83449.44,1523.45001,11006.280632,1527.3600000000001,149266.51801600002,45825.817716,1642.40004,12838.680228,4107.918738,21798.700462,34198.139013,1293.63066,15533.43091,207658.74663,992.0,50713.99922500001,1141.43994,12730.38,3790.5,41582.855331,1873.0921680000001,20238.119496,898034.3606329999
2019-03-05,13539.440432,26369.559139,30108.39965,21804.479712,8323.74,13998.360213,13520.50035,1503.1625940000001,44638.16110600001,83517.12,1528.80005,11045.780632,1506.72,149237.038573,46011.666140999994,1599.6000800000002,12790.799544,4107.918738,21780.989615000002,33041.939436,1278.4537349999998,15442.108100000001,207683.61425999997,1008.0,50820.0159,1106.160036,12764.96,3814.5,41464.555182000004,1806.513948,20207.880504,897370.93767
2019-03-06,13351.599608,25560.219426,29712.19937,21522.240864,8087.9400000000005,13974.930213,13247.4993,1489.207212,44450.138894,83381.76,1516.600035,10879.880158,1460.28,149295.995982,45482.27922,1517.2,12729.240456,4107.918738,21595.419307,33056.040282,1246.034313,15355.01217,207832.70301,986.9999999999999,51006.60492499999,1104.95996,12764.96,3911.9999999999995,41168.80070099999,1713.233124,19978.559748,893488.4570160001
2019-03-07,13007.599608,25597.530574,29579.199860000004,21519.360288,8135.1,13917.419147999999,13083.00035,1488.0441779999999,44372.718894,83314.08,1515.05005,10762.960474,1400.0800000000002,149325.475425,45307.691414999994,1513.20008,12932.160228,4107.918738,21285.880154,33067.320564,1224.2120400000001,15239.166944999999,208006.66188,949.0,51337.374775000004,1106.359984,12878.58,4074.0,41627.218167,1673.00136,20200.321008,893547.686187
2019-03-08,12966.400392,25419.589999999997,29577.80063,21349.439136,8276.58,13919.549574,13093.499999999998,1486.2550500000002,44372.718894,84261.59999999999,1504.75006,10878.299684,1357.08,149340.204069,44941.628277,1546.00008,13046.160228,4132.322136,21248.919307,33082.830705,1170.6885720000002,15284.829029999999,208081.24485000002,948.0,51553.6492,1136.56006,12839.06,4098.0,41797.274958,1690.44696,19910.520504,894311.902356
2019-03-11,13364.95996,26048.120574,28000.7007,21634.560864,8535.960000000001,14026.049574,13244.000000000002,1516.402359,44328.482212,83855.52,1521.9999699999998,10897.260158,1417.28,149369.682035,45544.230207,1561.19996,13075.799544,4189.263398,21499.940077,33964.080705,1189.367937,15401.519835000001,208031.52951,996.0000000000001,51400.986225,1163.680052,12809.42,3801.0,42573.628323,1768.062348,20104.559748,896835.2462750002
2019-03-12,13384.799808,26277.719426,26278.70028,21795.840000000004,8748.18,14002.619574,13460.999649999998,1509.782544,44295.298894,84396.96,1509.6000649999999,10999.960474,1443.0800000000002,149369.682035,45746.974664999994,1570.0,13155.600228,4172.994466,21188.091000999997,33871.02014099999,1212.6272310000002,15218.028465,208106.07264,988.0000000000001,51761.44105,1133.43994,12784.719506,3690.0,42462.719739,1749.9046680000001,20160.0,896444.85649
2019-03-13,13526.480472,26544.629426,26399.801050000002,21997.439136,9149.039999999999,14168.759361,13786.499649999998,1536.1726680000002,44627.097788,85006.08,1517.25006,11115.299684,1363.96,149384.421018,45955.347165,1553.20008,13219.439999999999,4205.53233,21495.320308000002,34227.75,1218.4643970000002,15355.01217,208130.94027,1005.0000000000001,51663.906950000004,1155.839964,12725.44,3652.5,42632.777277,1744.208136,20338.919748,900402.5291079999
2019-03-14,13489.759768,26541.760861,26130.99916,22034.880576,8913.24,14111.25,13751.500350000002,1517.1179849999999,44715.58,83990.88,1492.55005,11266.979683999998,1365.68,149428.62762800002,46204.828866,1536.3999999999999,13194.359772,4193.33105,21155.75,34229.159295000005,1224.660969,15241.703854999998,208180.61826,1128.0,51290.728474999996,1159.839964,12764.96,3595.4998499999997,42847.199145,1694.0073240000002,20270.880504,898662.7333910001
2019-03-15,13698.87988,26065.339999999997,26529.2993,22158.720576000003,11436.3,14313.599360999999,13765.5007,1518.9071040000001,44936.781106,84329.28,1480.7499699999998,11399.700316,1357.08,149458.095255,46250.189999999995,1581.6000400000003,13287.839772,4197.3978640000005,20883.169307,33800.52014099999,1218.374586,15047.21918,208255.20123,1116.0,51629.980475000004,1101.719972,12745.199505999999,3525.0,43172.524368,1712.520936,20197.800504,902170.4914490001
2019-03-18,13937.200191999998,26203.100861000003,26059.599930000004,22161.599135999997,11766.42,14119.770213000002,13786.499649999998,1535.7252509999998,44781.942212,84464.64,1488.200075,11388.640316,1358.8,149487.574698,46125.448866,1584.4000400000002,13365.359772,4213.6667959999995,21166.531155,33982.409295000005,1244.5077689999998,15240.01261,208205.48588999998,1094.0,51600.29550000001,1077.95996,12730.38,3533.9998499999997,42935.92407,1719.2857680000002,20432.160504000003,902791.5403789999
2019-03-19,14094.799808000002,26309.289426,26140.09951,22345.918848,11719.26,14004.75,13909.0007,1527.2267759999997,44737.701106,84667.68,1483.0000300000002,11443.94,1308.92,149487.574698,46442.972268,1614.79996,13315.200456,4189.263398,20867.770770000003,34192.5,1241.184951,15234.938705,208180.61826,1063.0,51485.80007500001,1069.8800039999999,12715.56,3562.5,42514.477128,1704.68838,20379.240756,902953.5560130001
2019-03-20,14378.16016,25772.600861000003,26331.20028,22227.840000000004,11389.14,13868.430213,14234.4993,1507.277664,45135.861106,85209.12,1479.900055,11554.539526,1293.4399999999998,149487.574698,46539.361134000006,1605.20004,13328.879771999998,4177.062118,20825.419307,34660.620986999995,1297.132965,15222.255430000001,208478.85552,1094.0,52024.361775,1094.400024,12641.46,3595.4998499999997,42640.168842,1679.409936,20492.64,905266.3115630001
2019-03-21,14554.080080000002,26358.078852,26089.00084,22593.599135999997,11271.24,14021.790426000001,13968.499999999998,1519.2651240000002,45611.442212,84870.72,1495.05005,11469.219368,1281.4,149531.781308,47032.648299,1759.6000800000002,13253.640228,4201.465097,20980.960847,35220.389013,1307.460528,15383.762655,208478.85552,1101.0,52138.857625,1096.079956,12720.5,3541.50015,43098.589296000006,1843.54128,20611.080252,908405.0982219998
2019-03-22,14118.16016,25996.460574,25351.90091,22245.119424,10846.8,14058.0,13496.00035,1483.660764,45622.5,85073.76,1470.05005,11165.859684,1209.16,149561.248935,46658.430567,1664.79996,13269.600228,4168.927233,20663.718845,34172.760141,1262.2888619999999,15219.719795,208826.77077,1073.0,52948.8256,1058.1199960000001,12745.199505999999,3952.5,44185.478778,1722.846024,20280.960756,905572.6279119999
2019-03-25,14194.080080000002,25749.640287,25932.19937,22357.439136,10893.960000000001,14113.380426,13762.0,1490.548923,45578.258894,85750.56,1470.599975,11352.299684,1205.72,149590.726901,46692.448866,1621.99996,13265.039999999999,4168.927233,20682.200462,34098.030282,1256.631183,15272.990060000002,209050.44249000002,1072.0,53033.636475,1041.680052,12745.199505999999,3960.0,44422.082064,1705.0443480000001,20139.839495999997,907669.6061529998
2019-03-26,14270.080080000002,26114.129426,25926.60035,22694.400864000003,10611.0,14253.959573999999,13912.5,1493.053803,46009.597788,85344.48,1474.6000649999999,11478.700316,1221.2,149634.933511,47015.638865999994,1612.8,13436.039999999999,4172.994466,20470.450462,34432.19957700001,1284.829929,15297.513665,209025.59477999998,1076.0,52995.472325,1071.079956,12784.719506,3748.4999999999995,44828.742141,1676.2057919999997,20401.919748,909769.9369900001
2019-03-27,14125.599608,25663.539426,26194.69937,22777.918848,10328.039999999999,14273.130426,13800.5,1490.0122350000001,46153.38,84870.72,1469.75006,11510.299684,1222.92,149649.67397099998,46658.430567,1569.1999999999998,13356.240456,4164.86,20321.841000999997,33762.44957700001,1321.4698830000002,15205.34519,209199.55116,1064.0,53483.149625000005,1099.319948,12799.54,3805.5001500000003,45013.58878500001,1615.680036,20245.678992,908216.0289979998
2019-03-28,14187.360352000002,26504.449426,26210.80014,22950.720576000003,10139.4,14349.810639,13912.5,1500.747255,46308.218894,83652.48,1478.0000300000002,11556.119842,1248.72,149664.401138,46851.208299000005,1573.6000000000001,12813.600228,4215.14,20559.0,33612.989859,1376.1900360000002,15301.741904999999,209174.68602,1079.0,53669.735675,1114.47998,12844.0,3723.0,43682.701464,1647.0,20346.479496,907248.281254
2019-03-29,14246.0,26194.489139,26699.40091,23417.279423999997,10045.08,14599.020213000002,14185.499649999998,1514.3448959999998,46219.741106,83787.84000000001,1500.8000200000001,11646.179842,1279.68,149664.401138,47157.388865999994,1653.20008,12731.52,4185.81,20759.200462,34246.080705,1370.5199910000001,15396.447289999998,209050.44249000002,1102.0,53618.851275,1119.43994,12858.820494000001,3603.0,43719.669,1730.160036,20361.600756,909663.9077229999
2019-04-01,14513.519528,26335.120574,27407.80063,23549.759136,10328.039999999999,14547.900639000001,14279.99965,1541.450637,46241.861106,83381.76,1521.450045,11829.460474,1377.72,149693.947046,47231.101701,1690.0,12631.200456,4210.950000000001,21106.468845,34038.810564,1358.910045,15623.063834999999,208836.30747,1136.0,52857.251275,1156.719972,12848.94,3543.0001500000003,43690.093775999994,1775.160036,20595.960756,910879.728346
2019-04-02,14511.83984,26194.489139,27352.5,23483.520288,10304.460000000001,14562.810639,14420.00035,1520.249085,46319.281106,83720.15999999999,1515.5000300000002,11884.760158,1403.52,149708.72147699998,47180.069433,1697.59996,12631.200456,4190.0,21046.408999000003,33868.19957700001,1333.619937,15711.849735,208935.90996,1122.0,52954.99915,1143.52002,12863.760494,3532.49985,43276.038399000005,1813.680036,20507.759244,910710.9273620001
